title,genres,imdbId,tmdbId
"Ciao, Professore! (Io speriamo che me la cavo) (1992)",Drama,107225,23637
Spanking the Monkey (1994),Comedy|Drama,111252,17600
"Little Rascals, The (1994)",Children|Comedy,110366,10897
Andre (1994),Adventure|Children|Drama,109120,21352
"Escort, The (Scorta, La) (1993)",Crime|Thriller,108059,68806
Princess Caraboo (1994),Drama,110892,37345
"Celluloid Closet, The (1995)",Documentary,112651,32562
Dear Diary (Caro Diario) (1994),Comedy|Drama,109382,25403
"Brady Bunch Movie, The (1995)",Comedy,112572,9066
Home Alone (1990),Children|Comedy,99785,771
Ghost (1990),Comedy|Drama|Fantasy|Romance|Thriller,99653,251
Aladdin (1992),Adventure|Animation|Children|Comedy|Musical,103639,812
Terminator 2: Judgment Day (1991),Action|Sci-Fi,103064,280
Dances with Wolves (1990),Adventure|Drama|Western,99348,581
Batman (1989),Action|Crime|Thriller,96895,268
"Silence of the Lambs, The (1991)",Crime|Horror|Thriller,102926,274
Snow White and the Seven Dwarfs (1937),Animation|Children|Drama|Fantasy|Musical,29583,408
Beauty and the Beast (1991),Animation|Children|Fantasy|Musical|Romance|IMAX,101414,10020
Pinocchio (1940),Animation|Children|Fantasy|Musical,32910,10895
Pretty Woman (1990),Comedy|Romance,100405,114
"Wild Bunch, The (1969)",Adventure|Western,65214,576
Love and a .45 (1994),Action|Comedy|Crime,110395,15477
"Great Day in Harlem, A (1994)",Documentary,109934,124472
One Fine Day (1996),Drama|Romance,117247,7300
Candyman: Farewell to the Flesh (1995),Fantasy|Horror,112625,10824
Fargo (1996),Comedy|Crime|Drama|Thriller,116282,275
Homeward Bound II: Lost in San Francisco (1996),Adventure|Children,116552,25059
Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,82509,11827
Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,116514,8766
"Pallbearer, The (1996)",Comedy,117283,23570
Jane Eyre (1996),Drama|Romance,116684,47333
Bread and Chocolate (Pane e cioccolata) (1973),Comedy|Drama,70506,51242
"Aristocats, The (1970)",Animation|Children,65421,10112
"Flower of My Secret, The (La flor de mi secreto) (1995)",Comedy|Drama,113083,4307
Two Much (1995),Comedy|Romance,118001,46029
Ed (1996),Comedy,116165,32308
"Thin Line Between Love and Hate, A (1996)",Comedy,117891,28121
"Last Supper, The (1995)",Drama|Thriller,113613,12520
Primal Fear (1996),Crime|Drama|Mystery|Thriller,117381,1592
All Dogs Go to Heaven 2 (1996),Adventure|Animation|Children|Fantasy|Musical|Romance,115509,19042
Land and Freedom (Tierra y libertad) (1995),Drama|War,114671,38884
Denise Calls Up (1995),Comedy,112844,47449
Theodore Rex (1995),Comedy,114658,36259
"Family Thing, A (1996)",Comedy|Drama,116275,41852
Frisk (1995),Drama,113122,40926
Sgt. Bilko (1996),Comedy,117608,9099
Jack and Sarah (1995),Romance,113448,2021
Girl 6 (1996),Comedy|Drama,116414,61752
Diabolique (1996),Drama|Thriller,116095,10988
Nelly & Monsieur Arnaud (1995),Drama,113947,12652
Courage Under Fire (1996),Action|Crime|Drama|War,115956,10684
Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,117060,954
Cold Fever (Á köldum klaka) (1995),Comedy|Drama,109028,68445
Moll Flanders (1996),Drama,117071,18989
Dragonheart (1996),Action|Adventure|Fantasy,116136,8840
Eddie (1996),Comedy,116168,11107
James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,116683,10539
Fear (1996),Thriller,116287,10543
Kids in the Hall: Brain Candy (1996),Comedy,116768,18414
Underground (1995),Comedy|Drama|War,114787,11902
Bloodsport 2 (a.k.a. Bloodsport II: The Next Kumite) (1996),Action,112536,25087
Song of the Little Road (Pather Panchali) (1955),Drama,48473,5801
"World of Apu, The (Apur Sansar) (1959)",Drama,52572,896
Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,117128,3065
Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,117705,2300
Barbarella (1968),Adventure|Comedy|Sci-Fi,62711,8069
Some Folks Call It a Sling Blade (1993),Drama|Thriller,108181,27768
"Run of the Country, The (1995)",Drama,114307,221917
"Alphaville (Alphaville, une étrange aventure de Lemmy Caution) (1965)",Drama|Mystery|Romance|Sci-Fi|Thriller,58898,8072
It's My Party (1996),Drama,113443,33245
Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,114048,27281
Mrs. Winterbourne (1996),Comedy|Romance,117104,40001
Solo (1996),Action|Sci-Fi|Thriller,117688,29621
"Substitute, The (1996)",Action|Crime|Drama,117774,20762
True Crime (1996),Mystery|Thriller,114736,37144
Feeling Minnesota (1996),Drama|Romance,116289,12656
Delta of Venus (1995),Drama,109593,38867
Angus (1995),Comedy,112368,25969
Boys (1996),Drama,115742,43634
"Quest, The (1996)",Action|Adventure,117420,9103
Sunset Park (1996),Drama,117784,29649
Mulholland Falls (1996),Crime|Drama|Thriller,117107,10990
"Truth About Cats & Dogs, The (1996)",Comedy|Romance,117979,8866
Oliver & Company (1988),Adventure|Animation|Children|Comedy|Musical,95776,12233
Celtic Pride (1996),Comedy,115851,23449
Flipper (1996),Adventure|Children,116322,36355
Dead Man (1995),Drama|Mystery|Western,112817,922
"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama|Romance,113362,11876
"Visitors, The (Visiteurs, Les) (1993)",Comedy|Fantasy|Sci-Fi,108500,11687
Multiplicity (1996),Comedy,117108,9304
Wallace & Gromit: The Best of Aardman Animation (1996),Adventure|Animation|Comedy,118114,503475
"Haunted World of Edward D. Wood Jr., The (1996)",Documentary,113270,73183
"Craft, The (1996)",Drama|Fantasy|Horror|Thriller,115963,9100
"Great White Hype, The (1996)",Comedy,116448,20759
Last Dance (1996),Drama,116827,46063
Cold Comfort Farm (1995),Comedy,112701,32513
Heaven's Prisoners (1996),Crime|Thriller,116508,36915
"Rock, The (1996)",Action|Adventure|Thriller,117500,9802
Cemetery Man (Dellamorte Dellamore) (1994),Horror,109592,21588
Twister (1996),Action|Adventure|Romance|Thriller,117998,664
Barb Wire (1996),Action|Sci-Fi,115624,11867
Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,113568,9323
Thinner (1996),Horror|Thriller,117894,10280
Spy Hard (1996),Comedy,117723,10535
Wallace & Gromit: A Close Shave (1995),Animation|Children|Comedy,112691,532
"Stupids, The (1996)",Comedy,117768,16299
"Arrival, The (1996)",Action|Sci-Fi|Thriller,115571,10547
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,57012,935
Ashes of Time (Dung che sai duk) (1994),Drama,109688,40751
Maya Lin: A Strong Clear Vision (1994),Documentary,110480,85778
Stalingrad (1993),Drama|War,108211,11101
"Phantom, The (1996)",Action|Adventure,117331,9826
Striptease (1996),Comedy|Crime,117765,9879
Heavy (1995),Drama|Romance,113280,22621
Jack (1996),Comedy|Drama,116669,7095
I Shot Andy Warhol (1996),Drama,116594,26890
Touki Bouki (1973),Drama,70820,77771
Spirits of the Dead (1968),Horror|Mystery,63715,41225
Trainspotting (1996),Comedy|Crime|Drama,117951,627
'Til There Was You (1997),Drama|Romance,118523,32872
Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,116629,602
Stealing Beauty (1996),Drama,117737,14553
"Fan, The (1996)",Drama|Thriller,116277,9566
"Hunchback of Notre Dame, The (1996)",Animation|Children|Drama|Musical|Romance,116583,10545
"Cable Guy, The (1996)",Comedy|Thriller,115798,9894
Kingpin (1996),Comedy,116778,11543
Eraser (1996),Action|Drama|Thriller,116213,9268
"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,117218,9327
"Unforgettable Summer, An (Un été inoubliable) (1994)",Drama,111546,81949
"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",Documentary,113610,
Somebody to Love (1994),Drama,111237,44535
Daylight (1996),Action|Adventure|Drama|Thriller,116040,11228
"Frighteners, The (1996)",Comedy|Horror|Thriller,116365,10779
Lone Star (1996),Drama|Mystery|Western,116905,26748
Harriet the Spy (1996),Children|Comedy,116493,38223
Phenomenon (1996),Drama|Romance,117333,9294
Walking and Talking (1996),Comedy|Drama|Romance,118113,49963
She's the One (1996),Comedy|Romance,117628,11363
"Time to Kill, A (1996)",Drama|Thriller,117913,1645
American Buffalo (1996),Crime|Drama,115530,31546
Alaska (1996),Adventure|Children,115493,36344
Fled (1996),Action|Adventure,116320,18550
Kazaam (1996),Children|Comedy|Fantasy,116756,11511
Larger Than Life (1996),Comedy,116823,34170
"Very Brady Sequel, A (1996)",Comedy,118073,12606
"Collector, The (La collectionneuse) (1967)",Drama,61495,4837
Kaspar Hauser (1993),Drama|Mystery,110246,12632
"Adventures of Pinocchio, The (1996)",Adventure|Children,115472,18975
Joe's Apartment (1996),Comedy|Fantasy|Musical,116707,11962
"First Wives Club, The (1996)",Comedy,116313,2925
Ransom (1996),Crime|Thriller,117438,3595
High School High (1996),Comedy,116531,9308
Foxfire (1996),Drama,116353,18555
Chain Reaction (1996),Action|Adventure|Thriller,115857,12123
Matilda (1996),Children|Comedy|Fantasy,117008,10830
Emma (1996),Comedy|Drama|Romance,116191,3573
"Crow: City of Angels, The (1996)",Action|Thriller,115986,10546
House Arrest (1996),Children|Comedy,116571,18862
"Eyes Without a Face (Yeux sans visage, Les) (1959)",Horror,53459,31417
Tales from the Crypt Presents: Bordello of Blood (1996),Comedy|Horror,117826,9431
"Spitfire Grill, The (1996)",Drama,117718,47907
Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,116225,10061
Basquiat (1996),Drama,115632,549
Tin Cup (1996),Comedy|Drama|Romance,117918,10478
"Godfather, The (1972)",Crime|Drama,68646,238
Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha) (1992),Action|Comedy|Crime|Thriller,104558,11134
Bound (1996),Crime|Drama|Romance|Thriller,115736,9303
Carpool (1996),Comedy|Crime,115836,23945
Kansas City (1996),Crime|Drama|Musical|Thriller,116745,22479
Gone Fishin' (1997),Comedy,119214,9054
Nothing to Lose (1994),Action|Crime|Drama,110693,410921
Supercop 2 (Project S) (Chao ji ji hua) (1993),Action|Comedy|Crime|Thriller,106544,38955
"Relic, The (1997)",Horror|Thriller,120004,11015
"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,116654,9306
First Kid (1996),Children|Comedy,116311,12559
"Trigger Effect, The (1996)",Drama|Thriller,117965,58770
Bogus (1996),Children|Drama|Fantasy,115725,3587
Bulletproof (1996),Action|Comedy|Crime,115783,10723
Land Before Time III: The Time of the Great Giving (1995),Adventure|Animation|Children|Musical,113596,19004
1-900 (06) (1994),Drama|Romance,109001,101230
Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers) (1995),Horror|Thriller,113253,10987
Twelfth Night (1996),Comedy|Drama|Romance,117991,44705
Mother Night (1996),Drama,117093,20318
Wild Reeds (Les roseaux sauvages) (1994),Drama,111019,26933
For Whom the Bell Tolls (1943),Adventure|Drama|Romance|War,35896,27854
"Philadelphia Story, The (1940)",Comedy|Drama|Romance,32904,981
Singin' in the Rain (1952),Comedy|Musical|Romance,45152,872
"American in Paris, An (1951)",Musical|Romance,43278,2769
Funny Face (1957),Comedy|Musical,50419,13320
Breakfast at Tiffany's (1961),Drama|Romance,54698,164
Vertigo (1958),Drama|Mystery|Romance|Thriller,52357,426
Rear Window (1954),Mystery|Thriller,47396,567
It Happened One Night (1934),Comedy|Romance,25316,3078
Gaslight (1944),Drama|Thriller,36855,13528
"Gay Divorcee, The (1934)",Comedy|Musical|Romance,25164,28288
North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller,53125,213
"Apartment, The (1960)",Comedy|Drama|Romance,53604,284
Some Like It Hot (1959),Comedy|Crime,53291,239
Charade (1963),Comedy|Crime|Mystery|Romance|Thriller,56923,4808
Casablanca (1942),Drama|Romance,34583,289
"Maltese Falcon, The (1941)",Film-Noir|Mystery,33870,963
My Fair Lady (1964),Comedy|Drama|Musical|Romance,58385,11113
Sabrina (1954),Comedy|Romance,47437,6620
Roman Holiday (1953),Comedy|Drama|Romance,46250,804
"Little Princess, The (1939)",Children|Drama,31580,26531
Meet Me in St. Louis (1944),Musical,37059,909
"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,32138,630
Gone with the Wind (1939),Drama|Romance|War,31381,770
My Favorite Year (1982),Comedy,84370,31044
Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance,43014,599
Citizen Kane (1941),Drama|Mystery,33467,15
2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,62622,62
All About Eve (1950),Drama,42192,705
"Women, The (1939)",Comedy,32143,22490
Rebecca (1940),Drama|Mystery|Romance|Thriller,32976,223
Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller,32484,25670
Notorious (1946),Film-Noir|Romance|Thriller,38787,303
Spellbound (1945),Mystery|Romance|Thriller,38109,4174
"Affair to Remember, An (1957)",Drama|Romance,50105,8356
To Catch a Thief (1955),Crime|Mystery|Romance|Thriller,48728,381
Father of the Bride (1950),Comedy,42451,20758
"Band Wagon, The (1953)",Comedy|Musical,45537,29376
Ninotchka (1939),Comedy|Romance,31725,1859
Love in the Afternoon (1957),Comedy|Romance,50658,18299
Gigi (1958),Musical,51658,17281
"Adventures of Robin Hood, The (1938)",Action|Adventure|Romance,29843,10907
"Mark of Zorro, The (1940)",Adventure,32762,32093
Laura (1944),Crime|Film-Noir|Mystery,37008,1939
"Ghost and Mrs. Muir, The (1947)",Drama|Fantasy|Romance,39420,22292
Lost Horizon (1937),Drama,29162,3598
Top Hat (1935),Comedy|Musical|Romance,27125,3080
To Be or Not to Be (1942),Comedy|Drama|War,35446,198
My Man Godfrey (1936),Comedy|Romance,28010,13562
Giant (1956),Drama|Romance|Western,49261,1712
East of Eden (1955),Drama,48028,220
"Thin Man, The (1934)",Comedy|Crime,25878,3529
His Girl Friday (1940),Comedy|Romance,32599,3085
Around the World in 80 Days (1956),Adventure|Comedy,48960,2897
It's a Wonderful Life (1946),Children|Drama|Fantasy|Romance,38650,1585
Mr. Smith Goes to Washington (1939),Drama,31679,3083
Bringing Up Baby (1938),Comedy|Romance,29947,900
Penny Serenade (1941),Drama|Romance,34012,43795
Of Human Bondage (1934),Drama,25586,43905
Little Lord Fauntleroy (1936),Drama,27893,23114
"Inspector General, The (1949)",Musical,41509,40206
"39 Steps, The (1935)",Drama|Mystery|Thriller,26029,260
Night of the Living Dead (1968),Horror|Sci-Fi|Thriller,63350,10331
"African Queen, The (1951)",Adventure|Comedy|Romance|War,43265,488
Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance,46414,22733
Cat on a Hot Tin Roof (1958),Drama,51459,261
Meet John Doe (1941),Comedy|Drama,33891,32574
"Farewell to Arms, A (1932)",Romance|War,22879,22649
Nothing Personal (1995),Drama|War,114007,125587
Dangerous Ground (1997),Drama,118927,52855
Picnic (1955),Drama,48491,39940
"Pompatus of Love, The (1996)",Comedy|Drama,117357,85328
Fly Away Home (1996),Adventure|Children,116329,11076
Bliss (1997),Drama|Romance,118742,63945
Grace of My Heart (1996),Comedy|Drama,116442,58985
Maximum Risk (1996),Action|Adventure|Thriller,117011,10861
Michael Collins (1996),Drama,117039,1770
Infinity (1996),Drama,116635,2033
Big Night (1996),Comedy|Drama,115678,18203
Last Man Standing (1996),Action|Crime|Drama|Thriller,116830,9333
Set It Off (1996),Action|Crime,117603,9400
2 Days in the Valley (1996),Crime|Film-Noir,115438,9401
Extreme Measures (1996),Drama|Thriller,116259,11306
"Glimmer Man, The (1996)",Action|Thriller,116421,9625
D3: The Mighty Ducks (1996),Children|Comedy,116000,10680
"Chamber, The (1996)",Drama,115862,6346
"Apple Dumpling Gang, The (1975)",Children|Comedy|Western,72653,18660
"Davy Crockett, King of the Wild Frontier (1955)",Adventure|Western,47977,35115
Escape to Witch Mountain (1975),Adventure|Children|Fantasy,72951,14821
"Love Bug, The (1969)",Children|Comedy,64603,14136
Herbie Rides Again (1974),Children|Comedy|Fantasy|Romance,71607,10869
Old Yeller (1957),Children|Drama,50798,22660
"Parent Trap, The (1961)",Children|Comedy|Romance,55277,19186
Pollyanna (1960),Children|Comedy|Drama,54195,31102
Homeward Bound: The Incredible Journey (1993),Adventure|Children|Drama,107131,6878
"Shaggy Dog, The (1959)",Children|Comedy,53271,15944
Swiss Family Robinson (1960),Adventure|Children,54357,18444
That Darn Cat! (1965),Children|Comedy|Mystery,59793,20723
"20,000 Leagues Under the Sea (1954)",Adventure|Drama|Sci-Fi,46672,173
Cool Runnings (1993),Comedy,106611,864
Angels in the Outfield (1994),Children|Comedy,109127,24795
Cinderella (1950),Animation|Children|Fantasy|Musical|Romance,42332,11224
Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical,63819,81310
"Three Caballeros, The (1945)",Animation|Children|Musical,38166,15947
"Sword in the Stone, The (1963)",Animation|Children|Fantasy|Musical,57546,9078
Robin Hood: Prince of Thieves (1991),Adventure|Drama,102798,8367
Mary Poppins (1964),Children|Comedy|Fantasy|Musical,58331,433
Dumbo (1941),Animation|Children|Drama|Musical,33563,11360
Pete's Dragon (1977),Adventure|Animation|Children|Musical,76538,11114
Bedknobs and Broomsticks (1971),Adventure|Children|Musical,66817,12335
Alice in Wonderland (1951),Adventure|Animation|Children|Fantasy|Musical,43274,12092
"Fox and the Hound, The (1981)",Animation|Children|Drama,82406,10948
Freeway (1996),Comedy|Crime|Drama|Thriller,116361,11229
"Sound of Music, The (1965)",Musical|Romance,59742,15121
Die Hard (1988),Action|Crime|Thriller,95016,562
"Lawnmower Man, The (1992)",Action|Horror|Sci-Fi|Thriller,104692,10163
"Secret Agent, The (1996)",Drama,117582,47199
Secrets & Lies (1996),Drama,117589,11159
That Thing You Do! (1996),Comedy|Drama,117887,9591
To Gillian on Her 37th Birthday (1996),Drama|Romance,117924,30500
Beautiful Thing (1996),Drama|Romance,115640,10938
"Long Kiss Goodnight, The (1996)",Action|Drama|Thriller,116908,11412
"Ghost and the Darkness, The (1996)",Action|Adventure,116409,10586
Looking for Richard (1996),Documentary|Drama,116913,42314
Trees Lounge (1996),Drama,117958,27845
Normal Life (1996),Crime|Drama|Romance,117202,23223
Get on the Bus (1996),Drama,116404,49471
Shadow Conspiracy (1997),Thriller,120107,38153
Jude (1996),Drama,116722,25147
Everyone Says I Love You (1996),Comedy|Musical|Romance,116242,9716
William Shakespeare's Romeo + Juliet (1996),Drama|Romance,117509,454
Swingers (1996),Comedy|Drama,117802,10218
Sleepers (1996),Thriller,117665,819
Aladdin and the King of Thieves (1996),Animation|Children|Comedy|Fantasy|Musical|Romance,115491,11238
Shall We Dance (1937),Comedy|Musical|Romance,29546,31530
Crossfire (1947),Crime|Film-Noir,39286,28120
Willy Wonka & the Chocolate Factory (1971),Children|Comedy|Fantasy|Musical,67992,252
"Innocents, The (1961)",Drama|Horror|Thriller,55018,16372
Sleeper (1973),Comedy|Sci-Fi,70707,11561
Bananas (1971),Comedy|War,66808,11302
"Fish Called Wanda, A (1988)",Comedy|Crime,95159,623
Monty Python's Life of Brian (1979),Comedy,79470,583
Victor/Victoria (1982),Comedy|Musical|Romance,84865,12614
"Candidate, The (1972)",Drama,68334,21711
